timestamp,merchant_category,amount (INR),transaction_status
2021-03-16,Entertainment,22,SUCCESS
2021-10-20,Utilities,22,FAILED
2024-02-24,Entertainment,22,SUCCESS
2021-06-21,Other,22,SUCCESS
2024-02-13,Transport,112,SUCCESS
2025-11-29,Grocery,3099,FAILED
2022-08-21,Fuel,2270,SUCCESS
2024-07-02,Food,22,SUCCESS
2024-08-09,Shopping,392,SUCCESS
2024-07-05,Other,3318,SUCCESS
2025-07-17,Grocery,2432,SUCCESS
2024-10-09,Other,22,SUCCESS
2023-07-01,Other,1854,SUCCESS
2024-08-30,Shopping,22,SUCCESS
2023-06-13,Fuel,1026,SUCCESS
2022-10-21,Healthcare,22,SUCCESS
2022-01-26,Entertainment,2362,SUCCESS
2024-09-22,Entertainment,1976,SUCCESS
2021-04-13,Food,3521,SUCCESS
2024-02-28,Entertainment,762,SUCCESS
2023-09-14,Food,22,SUCCESS
2024-06-17,Food,1448,FAILED
2025-12-02,Food,22,SUCCESS
2022-11-08,Other,22,SUCCESS
2019-07-25,Transport,1238,SUCCESS
2023-09-23,Other,5976,SUCCESS
2023-10-01,Entertainment,22,SUCCESS
2025-07-10,Grocery,2935,SUCCESS
2024-11-22,Grocery,2429,SUCCESS
2025-12-06,Fuel,2218,SUCCESS
2025-10-09,Fuel,3670,SUCCESS
2023-04-12,Grocery,857,FAILED
2024-10-26,Food,2835,SUCCESS
2024-06-09,Fuel,2998,SUCCESS
2022-08-19,Healthcare,931,SUCCESS
2024-11-15,Healthcare,3030,SUCCESS
2022-11-09,Grocery,22,SUCCESS
2025-01-15,Grocery,1331,SUCCESS
2021-10-24,Grocery,2612,SUCCESS
2025-06-26,Healthcare,723,SUCCESS
2022-07-01,Utilities,22,SUCCESS
2023-08-19,Healthcare,3558,SUCCESS
2025-12-26,Grocery,2235,SUCCESS
2025-03-27,Other,1342,SUCCESS
2023-07-12,Other,2125,SUCCESS
2018-06-17,Entertainment,82,SUCCESS
2025-08-20,Healthcare,22,SUCCESS
2021-11-29,Fuel,751,SUCCESS
2025-08-04,Shopping,100,SUCCESS
2023-10-30,Fuel,190,SUCCESS
2025-03-22,Shopping,845,SUCCESS
2024-04-12,Healthcare,2415,SUCCESS
2026-03-29,Grocery,1667,SUCCESS
2023-02-07,Grocery,1722,SUCCESS
2023-06-30,Food,666,SUCCESS
2021-01-29,Shopping,1590,SUCCESS
2023-03-05,Food,5858,SUCCESS
2025-04-15,Entertainment,1913,SUCCESS
2020-08-09,Education,2845,SUCCESS
2021-11-23,Shopping,2163,SUCCESS
2024-10-06,Grocery,1452,SUCCESS
2020-05-04,Grocery,1529,SUCCESS
2022-04-20,Grocery,2617,SUCCESS
2020-08-30,Food,22,SUCCESS
2023-06-19,Utilities,3189,SUCCESS
2022-08-24,Shopping,22,SUCCESS
2020-04-23,Shopping,558,SUCCESS
2023-07-22,Food,1880,SUCCESS
2023-12-15,Other,1023,SUCCESS
2024-08-30,Healthcare,893,SUCCESS
2022-10-10,Transport,1906,SUCCESS
2025-05-11,Food,22,SUCCESS
2021-10-29,Utilities,2940,SUCCESS
2025-11-20,Shopping,22,SUCCESS
2021-10-28,Education,2414,SUCCESS
2026-01-30,Food,4706,SUCCESS
2025-10-27,Fuel,22,SUCCESS
2023-10-14,Grocery,935,FAILED
2025-12-06,Grocery,5232,SUCCESS
2023-01-12,Utilities,3210,SUCCESS
2022-02-01,Food,1854,FAILED
2023-01-30,Food,1638,SUCCESS
2022-05-15,Other,4474,SUCCESS
2020-01-14,Food,4239,SUCCESS
2026-05-14,Food,601,SUCCESS
2021-12-29,Grocery,296,SUCCESS
2023-12-31,Food,22,SUCCESS
2023-03-04,Shopping,592,FAILED
2026-01-31,Food,275,SUCCESS
2022-02-26,Shopping,22,SUCCESS
2023-10-22,Healthcare,637,SUCCESS
2025-02-22,Fuel,1025,FAILED
2025-03-26,Utilities,1689,SUCCESS
2024-04-20,Healthcare,22,SUCCESS
2026-03-01,Utilities,22,SUCCESS
2019-11-18,Utilities,582,SUCCESS
2025-07-04,Grocery,4172,SUCCESS
2025-12-11,Grocery,4469,SUCCESS
2023-05-18,Other,22,SUCCESS
2023-10-29,Other,2960,SUCCESS
2024-09-01,Other,191,SUCCESS
2021-04-13,Shopping,4359,SUCCESS
2024-06-12,Shopping,623,SUCCESS
2025-11-27,Fuel,218,SUCCESS
2021-08-11,Other,2900,SUCCESS
2025-11-27,Grocery,3315,SUCCESS
2024-08-16,Other,22,SUCCESS
2023-11-29,Grocery,22,SUCCESS
2022-08-03,Grocery,2519,SUCCESS
2025-08-10,Grocery,3534,SUCCESS
2025-08-09,Transport,3350,SUCCESS
2023-07-03,Food,1062,SUCCESS
2020-03-15,Food,3085,SUCCESS
2019-11-18,Entertainment,3122,SUCCESS
2026-05-17,Food,2391,SUCCESS
2023-02-10,Utilities,1882,SUCCESS
2023-01-03,Healthcare,1362,SUCCESS
2022-03-18,Entertainment,3006,SUCCESS
2023-05-26,Fuel,4490,SUCCESS
2023-06-27,Entertainment,3919,SUCCESS
2022-07-30,Utilities,2701,SUCCESS
2019-02-12,Grocery,325,SUCCESS
2023-08-08,Transport,1170,SUCCESS
2020-09-14,Fuel,1906,SUCCESS
2020-08-02,Food,980,SUCCESS
2024-01-17,Shopping,601,SUCCESS
2022-05-23,Food,4081,SUCCESS
2026-02-15,Food,22,SUCCESS
2021-11-08,Food,1218,SUCCESS
2024-11-26,Other,5186,SUCCESS
2020-09-30,Healthcare,22,SUCCESS
2021-09-04,Other,22,SUCCESS
2022-12-11,Utilities,1533,SUCCESS
2022-06-23,Grocery,58,SUCCESS
2025-07-27,Fuel,4178,SUCCESS
2025-03-24,Shopping,1028,SUCCESS
2022-10-18,Other,1753,SUCCESS
2024-05-27,Utilities,2899,SUCCESS
2019-04-12,Entertainment,1127,SUCCESS
2024-07-06,Food,1771,SUCCESS
2023-07-04,Utilities,3866,SUCCESS
2026-03-26,Other,2763,SUCCESS
2024-09-20,Grocery,22,SUCCESS
2017-11-14,Fuel,3961,SUCCESS
2024-07-05,Transport,22,SUCCESS
2024-06-05,Healthcare,743,SUCCESS
2020-03-28,Grocery,5413,SUCCESS
2023-02-20,Fuel,1855,SUCCESS
2024-01-02,Transport,4704,SUCCESS
2025-02-21,Shopping,22,SUCCESS
2026-01-02,Other,2950,SUCCESS
2023-02-10,Fuel,508,SUCCESS
2024-07-13,Grocery,3076,SUCCESS
2022-09-12,Healthcare,2436,SUCCESS
2025-09-24,Shopping,2989,SUCCESS
2022-03-09,Education,22,SUCCESS
2025-10-22,Education,2771,SUCCESS
2024-09-06,Entertainment,22,SUCCESS
2022-02-15,Transport,22,SUCCESS
2025-07-19,Healthcare,1644,SUCCESS
2023-10-21,Shopping,1124,SUCCESS
2024-04-25,Food,22,SUCCESS
2024-07-12,Entertainment,3200,SUCCESS
2023-04-29,Entertainment,1652,SUCCESS
2024-11-30,Other,5881,SUCCESS
2026-02-03,Food,22,SUCCESS
2025-12-26,Fuel,3702,SUCCESS
2020-08-07,Entertainment,1825,SUCCESS
2024-05-02,Food,22,SUCCESS
2025-11-18,Shopping,2263,SUCCESS
2023-12-26,Healthcare,22,FAILED
2022-06-23,Entertainment,22,SUCCESS
2025-09-21,Food,3452,FAILED
2022-11-14,Transport,22,SUCCESS
2021-09-10,Transport,22,SUCCESS
2025-12-25,Food,532,SUCCESS
2020-10-16,Utilities,22,SUCCESS
2018-07-19,Education,2434,SUCCESS
2022-09-25,Food,2178,SUCCESS
2024-06-03,Food,22,SUCCESS
2022-02-21,Food,22,SUCCESS
2025-02-15,Shopping,2239,SUCCESS
2026-04-24,Grocery,22,SUCCESS
2024-07-05,Fuel,2495,SUCCESS
2020-12-01,Other,22,SUCCESS
2024-05-10,Shopping,806,SUCCESS
2026-01-21,Grocery,1461,SUCCESS
2024-11-18,Shopping,3751,SUCCESS
2023-05-14,Healthcare,22,SUCCESS
2024-09-01,Food,2105,SUCCESS
2023-01-01,Other,22,SUCCESS
2022-07-04,Transport,22,SUCCESS
2024-10-07,Other,2440,SUCCESS
2023-02-26,Shopping,1688,SUCCESS
2022-04-19,Education,1251,SUCCESS
2022-07-24,Other,22,SUCCESS
2026-05-30,Food,4473,SUCCESS
2019-11-19,Healthcare,2290,SUCCESS
2024-10-29,Food,3941,SUCCESS
2022-08-03,Transport,5306,SUCCESS
2024-02-22,Other,4180,SUCCESS
2025-12-10,Other,150,SUCCESS
2025-05-09,Fuel,2929,SUCCESS
2024-03-17,Other,3957,SUCCESS
2021-11-19,Food,22,SUCCESS
2023-07-10,Utilities,1005,FAILED
2024-07-01,Healthcare,879,SUCCESS
2021-04-17,Food,22,SUCCESS
2024-08-04,Food,1738,SUCCESS
2025-08-28,Grocery,1308,SUCCESS
2024-06-26,Grocery,225,SUCCESS
2024-08-10,Shopping,879,SUCCESS
2022-10-22,Shopping,1607,SUCCESS
2023-08-12,Shopping,2825,SUCCESS
2025-06-23,Healthcare,3096,SUCCESS
2024-12-05,Shopping,1032,SUCCESS
2026-02-02,Education,22,SUCCESS
2023-01-26,Food,3717,FAILED
2025-08-22,Food,3544,SUCCESS
2023-03-15,Healthcare,959,SUCCESS
2022-02-01,Entertainment,34,SUCCESS
2025-05-17,Shopping,1159,SUCCESS
2023-06-20,Grocery,4479,SUCCESS
2023-05-23,Shopping,4292,SUCCESS
2025-12-30,Grocery,2309,SUCCESS
2023-08-13,Grocery,1525,SUCCESS
2022-10-19,Grocery,2967,SUCCESS
2025-09-05,Food,678,SUCCESS
2025-08-06,Other,22,FAILED
2025-07-27,Healthcare,22,SUCCESS
2019-07-27,Shopping,2235,SUCCESS
2025-12-10,Entertainment,787,SUCCESS
2021-10-26,Education,3039,SUCCESS
2022-04-17,Food,1533,SUCCESS
2024-12-06,Grocery,2301,SUCCESS
2025-06-14,Transport,2599,SUCCESS
2024-04-12,Shopping,1107,SUCCESS
2025-02-05,Grocery,22,SUCCESS
2026-05-02,Utilities,1321,SUCCESS
2022-01-05,Entertainment,22,SUCCESS
2026-02-26,Food,2838,SUCCESS
2021-10-03,Food,914,SUCCESS
2022-10-12,Grocery,662,SUCCESS
2025-12-01,Utilities,821,SUCCESS
2025-05-12,Grocery,2351,SUCCESS
2025-12-16,Food,2152,SUCCESS
2024-11-17,Transport,22,SUCCESS
2025-01-15,Grocery,2563,SUCCESS
2020-10-15,Grocery,22,SUCCESS
2024-05-03,Food,2377,SUCCESS
2022-11-23,Food,2462,SUCCESS
2020-12-22,Other,2149,SUCCESS
2025-06-09,Utilities,2231,SUCCESS
2022-11-14,Shopping,2455,SUCCESS
2020-05-27,Other,128,SUCCESS
2025-02-07,Utilities,22,SUCCESS
2024-02-12,Entertainment,1776,SUCCESS
2020-02-07,Other,1790,SUCCESS
2021-11-07,Food,1917,SUCCESS
2023-10-01,Utilities,1126,SUCCESS
2017-09-20,Shopping,507,SUCCESS
2022-11-06,Food,2249,SUCCESS
2022-03-21,Food,358,SUCCESS
2025-07-01,Grocery,859,SUCCESS
2024-07-26,Transport,1014,SUCCESS
2020-09-29,Fuel,1120,SUCCESS
2026-01-11,Shopping,3314,SUCCESS
2020-09-06,Grocery,2120,SUCCESS
2023-09-11,Shopping,2838,SUCCESS
2024-06-14,Other,2080,SUCCESS
2026-05-10,Utilities,1249,SUCCESS
2024-12-07,Fuel,4421,SUCCESS
2024-12-18,Food,275,SUCCESS
2025-01-01,Food,693,SUCCESS
2025-03-09,Fuel,1115,SUCCESS
2023-02-21,Utilities,748,SUCCESS
2022-11-06,Utilities,889,SUCCESS
2023-02-10,Food,3485,SUCCESS
2023-08-26,Utilities,3820,SUCCESS
2025-01-14,Grocery,22,SUCCESS
2023-09-30,Utilities,22,SUCCESS
2024-01-09,Fuel,426,SUCCESS
2025-05-31,Grocery,35,SUCCESS
2022-02-27,Grocery,22,SUCCESS
2025-11-04,Entertainment,735,SUCCESS
2021-05-23,Food,1243,SUCCESS
2024-12-17,Food,22,SUCCESS
2025-02-16,Healthcare,553,SUCCESS
2023-06-16,Transport,1871,SUCCESS
2024-01-11,Food,22,SUCCESS
2022-03-04,Education,3000,SUCCESS
2020-05-14,Utilities,22,SUCCESS
2019-04-12,Food,917,SUCCESS
2023-10-17,Entertainment,2708,FAILED
2021-07-29,Grocery,22,SUCCESS
2024-10-14,Food,22,SUCCESS
2022-11-10,Shopping,1328,SUCCESS
2024-12-11,Fuel,433,SUCCESS
2024-02-08,Food,3082,SUCCESS
2025-06-12,Food,22,SUCCESS
2018-09-15,Grocery,4229,SUCCESS
2025-06-01,Entertainment,1806,SUCCESS
2018-11-03,Entertainment,265,SUCCESS
2023-12-06,Utilities,22,SUCCESS
2024-10-31,Food,22,SUCCESS
2022-06-27,Grocery,22,FAILED
2023-05-01,Food,705,SUCCESS
2025-05-10,Healthcare,573,SUCCESS
2019-08-19,Fuel,1488,SUCCESS
2022-08-29,Food,22,SUCCESS
2024-03-03,Grocery,22,SUCCESS
2024-07-07,Utilities,3042,SUCCESS
2020-12-04,Utilities,4133,SUCCESS
2020-02-20,Healthcare,2126,SUCCESS
2026-05-16,Fuel,3640,SUCCESS
2020-12-20,Food,22,SUCCESS
2021-12-02,Food,4350,SUCCESS
2024-07-17,Utilities,22,SUCCESS
2024-07-19,Grocery,5021,SUCCESS
2025-08-19,Grocery,879,SUCCESS
2024-12-16,Entertainment,2269,SUCCESS
2023-11-18,Grocery,1835,SUCCESS
2024-12-04,Other,1269,FAILED
2026-01-20,Food,1333,SUCCESS
2025-05-16,Grocery,1347,SUCCESS
2022-07-02,Entertainment,1748,SUCCESS
2024-09-06,Utilities,1107,SUCCESS
2023-05-29,Healthcare,3655,SUCCESS
2021-03-26,Grocery,22,SUCCESS
2019-10-28,Fuel,613,SUCCESS
2026-03-06,Utilities,22,SUCCESS
2024-12-04,Healthcare,3496,SUCCESS
2020-08-29,Healthcare,2831,SUCCESS
2023-10-12,Shopping,1991,SUCCESS
2024-05-17,Other,1621,SUCCESS
2025-12-31,Fuel,2003,SUCCESS
2024-07-22,Food,22,SUCCESS
2022-03-14,Shopping,22,SUCCESS
2025-07-23,Shopping,1702,SUCCESS
2022-09-12,Grocery,22,SUCCESS
2024-07-29,Other,1025,SUCCESS
2019-07-30,Entertainment,1653,SUCCESS
2025-06-21,Fuel,22,SUCCESS
2025-09-08,Grocery,22,SUCCESS
2025-04-13,Transport,3114,SUCCESS
2022-12-12,Utilities,4616,SUCCESS
2023-04-16,Food,3998,SUCCESS
2021-03-13,Grocery,22,SUCCESS
2020-12-07,Other,1458,FAILED
2023-08-28,Other,3100,FAILED
2023-02-27,Utilities,1961,SUCCESS
2025-02-14,Food,1377,SUCCESS
2022-02-28,Healthcare,1708,SUCCESS
2023-07-27,Grocery,73,SUCCESS
2019-05-27,Entertainment,22,SUCCESS
2024-03-15,Grocery,2531,SUCCESS
2023-08-04,Grocery,1752,SUCCESS
2023-11-05,Utilities,1797,SUCCESS
2025-07-15,Other,400,SUCCESS
2022-06-19,Shopping,2510,SUCCESS
2017-08-27,Grocery,2932,SUCCESS
2026-03-12,Other,4250,SUCCESS
2024-04-17,Grocery,662,SUCCESS
2025-08-06,Grocery,1967,SUCCESS
2018-05-19,Food,2889,SUCCESS
2023-05-31,Entertainment,22,SUCCESS
2019-06-16,Other,22,SUCCESS
2026-01-22,Utilities,22,FAILED
2024-11-08,Fuel,1707,SUCCESS
2024-09-30,Shopping,803,SUCCESS
2025-07-06,Healthcare,2174,SUCCESS
2021-02-07,Other,305,SUCCESS
2025-02-12,Grocery,1068,SUCCESS
2024-02-02,Grocery,2505,SUCCESS
2021-06-15,Other,2638,SUCCESS
2020-07-24,Shopping,22,SUCCESS
2023-08-25,Education,1778,SUCCESS
2023-08-09,Education,2229,SUCCESS
2022-10-11,Other,2815,SUCCESS
2023-04-09,Other,1613,SUCCESS
2021-02-04,Other,134,SUCCESS
2024-03-11,Grocery,1593,SUCCESS
2020-09-12,Grocery,4463,SUCCESS
2024-12-04,Food,423,SUCCESS
2026-04-20,Shopping,1026,SUCCESS
2022-09-01,Shopping,22,SUCCESS
2026-02-07,Entertainment,3211,SUCCESS
2025-02-15,Entertainment,2341,SUCCESS
2020-10-17,Other,990,SUCCESS
2026-02-17,Food,348,SUCCESS
2018-05-01,Shopping,143,SUCCESS
2022-10-22,Food,3036,SUCCESS
2025-09-22,Entertainment,22,SUCCESS
2024-06-01,Other,595,SUCCESS
2022-12-25,Grocery,22,SUCCESS
2021-09-26,Education,22,SUCCESS
2024-09-01,Entertainment,5092,SUCCESS
2022-10-17,Entertainment,3409,SUCCESS
2022-04-20,Other,22,SUCCESS
2020-07-31,Utilities,22,SUCCESS
2025-09-16,Food,6649,SUCCESS
2022-12-22,Food,1885,SUCCESS
2021-01-28,Grocery,3062,SUCCESS
2020-09-23,Grocery,3233,FAILED
2025-03-06,Education,22,SUCCESS
2026-03-11,Other,22,SUCCESS
2020-08-10,Shopping,22,SUCCESS
2020-03-19,Utilities,495,SUCCESS
2025-08-21,Grocery,2870,SUCCESS
2024-09-22,Education,1926,SUCCESS
2018-01-22,Fuel,1998,SUCCESS
2024-06-14,Entertainment,2533,SUCCESS
2023-04-29,Fuel,468,SUCCESS
2023-09-25,Transport,765,SUCCESS
2025-03-31,Food,2859,SUCCESS
2024-09-15,Other,22,SUCCESS
2022-10-12,Food,1775,SUCCESS
2025-08-22,Other,22,SUCCESS
2025-04-09,Food,317,FAILED
2024-02-16,Grocery,1696,SUCCESS
2025-07-09,Food,87,SUCCESS
2024-09-23,Utilities,377,SUCCESS
2021-09-03,Food,4254,SUCCESS
2025-12-28,Utilities,473,SUCCESS
2020-11-25,Food,4171,SUCCESS
2023-02-10,Other,1849,SUCCESS
2022-11-18,Education,694,FAILED
2022-09-18,Entertainment,1184,SUCCESS
2020-03-12,Utilities,2615,SUCCESS
2025-09-08,Grocery,1584,SUCCESS
2018-12-27,Grocery,2587,SUCCESS
2024-10-04,Healthcare,2367,SUCCESS
2025-08-16,Fuel,3395,SUCCESS
2025-11-25,Grocery,677,SUCCESS
2025-05-27,Shopping,22,SUCCESS
2020-01-29,Grocery,1962,SUCCESS
2026-03-19,Utilities,4382,SUCCESS
2023-06-05,Entertainment,2296,SUCCESS
2019-01-24,Grocery,891,SUCCESS
2022-01-08,Other,22,SUCCESS
2020-10-09,Utilities,1550,FAILED
2024-08-07,Other,2248,FAILED
2022-07-01,Other,22,SUCCESS
2026-02-11,Other,22,SUCCESS
2019-05-07,Grocery,4213,SUCCESS
2023-07-02,Transport,22,SUCCESS
2024-12-05,Food,5083,SUCCESS
2023-11-16,Grocery,147,SUCCESS
2023-09-01,Grocery,2926,SUCCESS
2023-04-10,Shopping,2703,SUCCESS
2025-03-02,Healthcare,1595,SUCCESS
2023-10-15,Grocery,22,SUCCESS
2024-08-17,Entertainment,22,SUCCESS
2026-02-08,Other,1324,SUCCESS
2022-05-14,Entertainment,22,SUCCESS
2026-04-12,Education,22,SUCCESS
2025-09-05,Other,197,SUCCESS
2025-10-16,Food,3120,SUCCESS
2020-08-15,Fuel,4951,SUCCESS
2024-04-24,Grocery,528,SUCCESS
2022-03-06,Education,22,SUCCESS
2025-06-03,Other,4706,SUCCESS
2020-12-22,Food,3413,SUCCESS
2024-12-10,Entertainment,2310,SUCCESS
2019-11-02,Utilities,2361,SUCCESS
2025-12-10,Grocery,2144,SUCCESS
2018-02-26,Food,426,SUCCESS
2020-09-12,Grocery,2349,SUCCESS
2023-01-22,Utilities,939,SUCCESS
2026-03-10,Healthcare,3505,SUCCESS
2021-06-08,Food,324,SUCCESS
2018-03-18,Fuel,22,SUCCESS
2026-01-24,Food,1598,SUCCESS
2020-09-28,Other,1855,SUCCESS
2023-12-08,Grocery,1049,SUCCESS
2022-06-06,Shopping,22,SUCCESS
2025-09-22,Healthcare,2851,SUCCESS
2026-04-25,Entertainment,22,SUCCESS
2024-03-31,Shopping,5021,SUCCESS
2022-01-11,Transport,1083,SUCCESS
2020-05-16,Healthcare,22,SUCCESS
2022-08-29,Utilities,762,SUCCESS
2024-12-30,Food,22,SUCCESS
2021-10-18,Shopping,525,SUCCESS
2025-08-02,Entertainment,22,SUCCESS
2023-01-29,Other,22,SUCCESS
2023-12-27,Utilities,177,SUCCESS
2018-01-28,Transport,2790,SUCCESS
2021-09-16,Other,22,SUCCESS
2024-12-27,Grocery,2271,SUCCESS
2024-04-18,Other,790,SUCCESS
2025-03-21,Utilities,4484,SUCCESS
2024-03-04,Grocery,866,SUCCESS
2025-12-01,Grocery,22,SUCCESS
2026-02-08,Other,2253,SUCCESS
2017-02-20,Food,186,SUCCESS
2025-12-21,Entertainment,22,SUCCESS
2021-07-06,Healthcare,2894,SUCCESS
2025-07-14,Healthcare,606,SUCCESS
2026-03-05,Utilities,22,SUCCESS
2020-08-31,Other,1038,SUCCESS
2023-11-05,Utilities,2704,SUCCESS
2021-06-26,Other,22,SUCCESS
2021-11-19,Grocery,22,SUCCESS
2019-08-27,Grocery,22,SUCCESS
2016-12-01,Grocery,466,SUCCESS
2026-03-12,Shopping,39,SUCCESS
2020-02-05,Education,2410,FAILED
2020-11-08,Food,2743,SUCCESS
2022-09-20,Shopping,3710,SUCCESS
2022-03-21,Grocery,1597,SUCCESS
2020-08-23,Utilities,2977,SUCCESS
2025-06-29,Education,22,SUCCESS
2026-01-24,Grocery,22,SUCCESS
2024-12-21,Utilities,4735,SUCCESS
2020-11-18,Grocery,555,SUCCESS
2022-03-03,Grocery,2343,SUCCESS
2020-11-18,Grocery,22,SUCCESS
2025-03-24,Grocery,22,SUCCESS
2026-05-24,Healthcare,3470,SUCCESS
2023-03-15,Grocery,22,SUCCESS
2018-11-26,Healthcare,22,SUCCESS
2025-06-21,Education,940,SUCCESS
2022-02-08,Food,4640,SUCCESS
2023-07-07,Transport,1371,SUCCESS
2024-09-12,Utilities,130,SUCCESS
2025-12-06,Other,3586,SUCCESS
2023-12-22,Grocery,22,SUCCESS
2025-03-01,Fuel,2549,SUCCESS
2022-05-05,Utilities,22,SUCCESS
2024-12-04,Entertainment,487,SUCCESS
2024-11-01,Grocery,22,SUCCESS
2024-09-11,Grocery,1676,SUCCESS
2025-08-15,Food,2331,SUCCESS
2021-06-27,Utilities,3892,SUCCESS
2024-09-21,Food,1567,SUCCESS
2023-08-22,Utilities,3618,SUCCESS
2023-01-01,Other,22,SUCCESS
2022-05-13,Other,1981,SUCCESS
2023-06-02,Fuel,2249,SUCCESS
2025-09-05,Shopping,1274,SUCCESS
2023-09-25,Grocery,1334,SUCCESS
2023-09-09,Food,3675,SUCCESS
2023-08-04,Shopping,1124,SUCCESS
2026-05-04,Grocery,2529,FAILED
2021-11-23,Grocery,4045,SUCCESS
2021-08-12,Food,4831,SUCCESS
2022-01-06,Utilities,2911,SUCCESS
2022-02-15,Entertainment,1618,SUCCESS
2025-04-04,Entertainment,625,SUCCESS
2023-08-08,Other,307,SUCCESS
2017-02-22,Shopping,3636,FAILED
2023-04-04,Education,2867,SUCCESS
2025-12-07,Entertainment,1452,SUCCESS
2025-08-05,Other,1428,SUCCESS
2025-03-05,Healthcare,2210,SUCCESS
2023-06-24,Grocery,2776,SUCCESS
2022-08-12,Healthcare,2313,SUCCESS
2024-11-14,Shopping,4276,SUCCESS
2020-01-02,Other,1039,SUCCESS
2025-06-23,Fuel,2452,SUCCESS
2022-11-05,Transport,286,SUCCESS
2022-07-24,Grocery,139,SUCCESS
2025-03-01,Fuel,4787,SUCCESS
2025-07-26,Shopping,2864,SUCCESS
2020-01-13,Fuel,132,SUCCESS
2017-11-05,Healthcare,22,SUCCESS
2020-07-31,Other,2446,SUCCESS
2025-12-01,Food,22,SUCCESS
2025-04-25,Grocery,401,SUCCESS
2019-01-03,Grocery,3275,SUCCESS
2024-08-23,Utilities,57,SUCCESS
2024-10-27,Fuel,867,SUCCESS
2023-04-04,Entertainment,616,SUCCESS
2024-05-22,Other,3322,SUCCESS
2025-01-15,Other,2113,SUCCESS
2023-04-02,Entertainment,58,SUCCESS
2024-07-31,Other,3424,SUCCESS
2024-11-12,Food,2149,FAILED
2022-08-31,Other,2237,SUCCESS
2022-10-14,Education,1822,SUCCESS
2023-11-19,Shopping,2365,SUCCESS
2023-08-16,Healthcare,1074,SUCCESS
2019-05-09,Grocery,1491,SUCCESS
2020-11-03,Shopping,22,SUCCESS
2019-07-30,Grocery,3056,SUCCESS
2023-12-06,Entertainment,1741,FAILED
2026-02-21,Fuel,1968,SUCCESS
2024-11-25,Grocery,4807,SUCCESS
2023-12-16,Entertainment,260,SUCCESS
2026-02-18,Entertainment,1215,SUCCESS
2026-01-17,Shopping,22,SUCCESS
2025-02-27,Entertainment,22,SUCCESS
2023-02-24,Other,1553,SUCCESS
2020-01-30,Shopping,800,SUCCESS
2022-01-07,Healthcare,964,SUCCESS
2025-11-12,Healthcare,2044,SUCCESS
2024-04-13,Utilities,22,SUCCESS
2023-03-02,Other,22,SUCCESS
2024-02-15,Utilities,2283,SUCCESS
2025-04-14,Food,626,SUCCESS
2022-05-10,Entertainment,22,SUCCESS
2025-10-04,Food,22,SUCCESS
2019-04-15,Other,2703,SUCCESS
2020-08-05,Other,22,SUCCESS
2025-07-08,Transport,22,SUCCESS
2024-01-30,Shopping,1948,SUCCESS
2025-08-02,Grocery,2432,SUCCESS
2026-02-02,Food,2857,SUCCESS
2023-11-09,Other,2027,SUCCESS
2021-10-28,Food,22,SUCCESS
2020-01-09,Fuel,22,SUCCESS
2020-04-22,Grocery,2587,SUCCESS
2022-06-04,Utilities,6291,SUCCESS
2025-02-08,Food,2582,SUCCESS
2025-01-27,Grocery,2187,SUCCESS
2021-08-30,Grocery,22,SUCCESS
2021-12-08,Food,22,FAILED
2024-07-13,Entertainment,22,SUCCESS
2021-05-19,Other,2997,SUCCESS
2026-04-14,Food,1860,SUCCESS
2022-04-19,Food,2375,SUCCESS
2022-10-11,Grocery,22,SUCCESS
2024-04-20,Entertainment,22,SUCCESS
2024-04-26,Grocery,22,SUCCESS
2026-03-08,Grocery,2506,SUCCESS
2026-01-28,Food,658,SUCCESS
2025-01-27,Entertainment,22,SUCCESS
2026-01-27,Utilities,3013,SUCCESS
2025-11-26,Healthcare,22,SUCCESS
2021-12-01,Other,1057,SUCCESS
2023-08-17,Food,2632,FAILED
2024-06-08,Grocery,1426,SUCCESS
2025-03-25,Shopping,22,SUCCESS
2024-11-16,Utilities,2745,SUCCESS
2025-09-12,Fuel,119,SUCCESS
2024-04-06,Fuel,1463,SUCCESS
2023-07-22,Shopping,4081,SUCCESS
2023-04-15,Other,848,SUCCESS
2021-06-19,Shopping,22,SUCCESS
2022-11-20,Entertainment,934,SUCCESS
2021-05-08,Food,22,SUCCESS
2026-02-23,Grocery,22,SUCCESS
2021-06-08,Food,2239,SUCCESS
2024-05-05,Entertainment,2756,SUCCESS
2021-04-26,Other,204,SUCCESS
2022-04-28,Grocery,624,SUCCESS
2025-07-22,Utilities,3008,SUCCESS
2023-10-07,Shopping,22,SUCCESS
2023-10-25,Grocery,22,SUCCESS
2021-11-20,Shopping,22,SUCCESS
2024-08-30,Fuel,3377,FAILED
2024-07-06,Grocery,22,SUCCESS
2023-12-18,Grocery,22,SUCCESS
2023-11-21,Food,22,SUCCESS
2022-02-01,Healthcare,986,SUCCESS
2021-09-30,Shopping,611,SUCCESS
2018-11-28,Food,2485,SUCCESS
2022-06-23,Other,254,SUCCESS
2025-09-26,Grocery,1498,SUCCESS
2018-04-02,Food,3903,SUCCESS
2021-05-13,Food,22,SUCCESS
2024-08-09,Other,2182,SUCCESS
2025-12-25,Utilities,5175,SUCCESS
2023-02-13,Food,22,SUCCESS
2024-07-12,Food,50,SUCCESS
2021-04-05,Grocery,1820,SUCCESS
2024-12-23,Education,1821,SUCCESS
